,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],Genus,SpecificEpithet,DecimalLatitude[ce],DecimalLongitude[ce],Scientific Name
213,7dd7dd58-27f8-11df-8033-001f29e2923c,422.0,422.0,Sophonia,orientalis,-17.50583,-149.89853,sophonia orientalis
214,74c0ac90-2e4c-11df-9a73-001f29e2923c,,,Balclutha,rosea,-17.52631,-149.80328,balclutha rosea
215,c2384c30-27f8-11df-8033-001f29e2923c,700.0,700.0,Tharra,tahitiensis,-17.49756,-149.78727,tharra tahitiensis
216,4b36c63e-2e4c-11df-9a73-001f29e2923c,80.0,80.0,Gyponana,germari,-17.53082,-149.84734,gyponana germari
217,7e58d8f0-cf37-11de-af82-001f29e2923c,,,Aleurothrixus,floccosus,,,aleurothrixus floccosus
218,7f328b4c-e051-11de-8a69-001f29e2923c,,,Monomorium,pharaonis,,,monomorium pharaonis
219,7f66733a-e051-11de-8a69-001f29e2923c,,,Monomorium,floricola,,,monomorium floricola
220,7f903328-e051-11de-8a69-001f29e2923c,,,Wasmannia,auropunctata,,,wasmannia auropunctata
221,7fb3ddaa-e051-11de-8a69-001f29e2923c,,,Tetramorium,caldarium,,,tetramorium caldarium
222,7fd7dd22-e051-11de-8a69-001f29e2923c,,,Tetramorium,caldarium,,,tetramorium caldarium
223,7fde58b4-e051-11de-8a69-001f29e2923c,,,Tetramorium,caldarium,,,tetramorium caldarium
224,7fe4e7d8-e051-11de-8a69-001f29e2923c,,,Paratrechina,bourbonica,,,paratrechina bourbonica
225,7fecf57c-e051-11de-8a69-001f29e2923c,,,Paratrechina,bourbonica,,,paratrechina bourbonica
226,7ff35f70-e051-11de-8a69-001f29e2923c,,,Paratrechina,bourbonica,,,paratrechina bourbonica
227,7ff9c338-e051-11de-8a69-001f29e2923c,,,Paratrechina,longicornis,,,paratrechina longicornis
228,7fff3322-e051-11de-8a69-001f29e2923c,,,Paratrechina,longicornis,,,paratrechina longicornis
229,8003455c-e051-11de-8a69-001f29e2923c,,,Paratrechina,longicornis,,,paratrechina longicornis
230,800c896e-e051-11de-8a69-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
231,8011523c-e051-11de-8a69-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
232,80156aa2-e051-11de-8a69-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
233,80197408-e051-11de-8a69-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
234,801d9a38-e051-11de-8a69-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
235,8021d094-e051-11de-8a69-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
236,8026196a-e051-11de-8a69-001f29e2923c,,,Monomorium,liliuokalanii,,,monomorium liliuokalanii
237,802c8c3c-e051-11de-8a69-001f29e2923c,,,Monomorium,liliuokalanii,,,monomorium liliuokalanii
238,8032fd10-e051-11de-8a69-001f29e2923c,,,Monomorium,liliuokalanii,,,monomorium liliuokalanii
239,8039760e-e051-11de-8a69-001f29e2923c,,,Monomorium,liliuokalanii,,,monomorium liliuokalanii
240,803debd0-e051-11de-8a69-001f29e2923c,,,Hypoponera,punctatissima,,,hypoponera punctatissima
241,8042b2be-e051-11de-8a69-001f29e2923c,,,Hypoponera,punctatissima,,,hypoponera punctatissima
242,8055eb7c-e051-11de-8a69-001f29e2923c,,,Strumigenys,rogeri,,,strumigenys rogeri
243,805e7e22-e051-11de-8a69-001f29e2923c,,,Strumigenys,godeffroyi,,,strumigenys godeffroyi
244,8065010c-e051-11de-8a69-001f29e2923c,,,Anochetus,graeffei,,,anochetus graeffei
245,806bd90a-e051-11de-8a69-001f29e2923c,,,Anochetus,graeffei,,,anochetus graeffei
246,80725636-e051-11de-8a69-001f29e2923c,,,Hypoponera,punctatissima,,,hypoponera punctatissima
247,8078eeec-e051-11de-8a69-001f29e2923c,,,Strumigenys,rogeri,,,strumigenys rogeri
248,8085e372-e051-11de-8a69-001f29e2923c,,,Anochetus,graeffei,,,anochetus graeffei
249,808c4fa0-e051-11de-8a69-001f29e2923c,,,Monomorium,australicum,,,monomorium australicum
250,8090b414-e051-11de-8a69-001f29e2923c,,,Monomorium,australicum,,,monomorium australicum
251,8094f0f6-e051-11de-8a69-001f29e2923c,,,Anochetus,graeffei,,,anochetus graeffei
252,80992bd0-e051-11de-8a69-001f29e2923c,,,Anochetus,graeffei,,,anochetus graeffei
253,809fb8c4-e051-11de-8a69-001f29e2923c,,,Tetramorium,pacificum,,,tetramorium pacificum
254,80a636ea-e051-11de-8a69-001f29e2923c,,,Tetramorium,simillimum,,,tetramorium simillimum
255,80aca6a6-e051-11de-8a69-001f29e2923c,,,Tetramorium,simillimum,,,tetramorium simillimum
256,80b315fe-e051-11de-8a69-001f29e2923c,,,Tetramorium,simillimum,,,tetramorium simillimum
257,80b84362-e051-11de-8a69-001f29e2923c,,,Pheidole,sexspinosa,,,pheidole sexspinosa
258,80c3741c-e051-11de-8a69-001f29e2923c,,,Pheidole,sexspinosa,,,pheidole sexspinosa
259,80c9e428-e051-11de-8a69-001f29e2923c,,,Pheidole,sexspinosa,,,pheidole sexspinosa
260,80d06168-e051-11de-8a69-001f29e2923c,,,Pheidole,megacephala,,,pheidole megacephala
261,80d77b4c-e051-11de-8a69-001f29e2923c,,,Pheidole,megacephala,,,pheidole megacephala
262,80dde838-e051-11de-8a69-001f29e2923c,,,Pheidole,megacephala,,,pheidole megacephala
263,80e46532-e051-11de-8a69-001f29e2923c,,,Pheidole,megacephala,,,pheidole megacephala
264,80eacf44-e051-11de-8a69-001f29e2923c,,,Pheidole,megacephala,,,pheidole megacephala
265,80f13fb4-e051-11de-8a69-001f29e2923c,,,Pheidole,megacephala,,,pheidole megacephala
266,80f7f71e-e051-11de-8a69-001f29e2923c,,,Tetramorium,pacificum,,,tetramorium pacificum
267,80fe65ae-e051-11de-8a69-001f29e2923c,,,Tetramorium,pacificum,,,tetramorium pacificum
268,810b447c-e051-11de-8a69-001f29e2923c,,,Tetramorium,pacificum,,,tetramorium pacificum
269,8111aa88-e051-11de-8a69-001f29e2923c,,,Tetramorium,bicarinatum,,,tetramorium bicarinatum
270,811813b4-e051-11de-8a69-001f29e2923c,,,Tetramorium,bicarinatum,,,tetramorium bicarinatum
271,811df37e-e051-11de-8a69-001f29e2923c,,,Tetramorium,bicarinatum,,,tetramorium bicarinatum
272,81220180-e051-11de-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
273,8126091a-e051-11de-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
274,812a1168-e051-11de-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
275,812e1948-e051-11de-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
276,81323014-e051-11de-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
277,81363808-e051-11de-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
278,813e4930-e051-11de-8a69-001f29e2923c,,,Solenopsis,globularia,,,solenopsis globularia
279,81425322-e051-11de-8a69-001f29e2923c,,,Solenopsis,globularia,,,solenopsis globularia
280,81466a8e-e051-11de-8a69-001f29e2923c,,,Solenopsis,globularia,,,solenopsis globularia
281,814a7f7a-e051-11de-8a69-001f29e2923c,,,Solenopsis,papuana,,,solenopsis papuana
282,814e88cc-e051-11de-8a69-001f29e2923c,,,Solenopsis,papuana,,,solenopsis papuana
283,8152921e-e051-11de-8a69-001f29e2923c,,,Solenopsis,papuana,,,solenopsis papuana
284,8156a386-e051-11de-8a69-001f29e2923c,,,Monomorium,destructor,,,monomorium destructor
285,815ab282-e051-11de-8a69-001f29e2923c,,,Monomorium,destructor,,,monomorium destructor
286,815ecc64-e051-11de-8a69-001f29e2923c,,,Monomorium,destructor,,,monomorium destructor
287,efee1dd6-13f6-11e0-90ac-001f29e2923c,,,Platythyrea,parallela,,,platythyrea parallela
288,816ac974-e051-11de-8a69-001f29e2923c,,,Monomorium,floricola,,,monomorium floricola
289,816ecfec-e051-11de-8a69-001f29e2923c,,,Anoplolepis,gracilipes,,,anoplolepis gracilipes
290,8172e64a-e051-11de-8a69-001f29e2923c,,,Brachymyrmex,obscurior,,,brachymyrmex obscurior
291,817724b2-e051-11de-8a69-001f29e2923c,,,Brachymyrmex,obscurior,,,brachymyrmex obscurior
292,817b3d54-e051-11de-8a69-001f29e2923c,,,Brachymyrmex,obscurior,,,brachymyrmex obscurior
293,817f47f0-e051-11de-8a69-001f29e2923c,,,Plagiolepis,alluaudi,,,plagiolepis alluaudi
294,81835480-e051-11de-8a69-001f29e2923c,,,Plagiolepis,alluaudi,,,plagiolepis alluaudi
295,81876f34-e051-11de-8a69-001f29e2923c,,,Plagiolepis,alluaudi,,,plagiolepis alluaudi
296,818baf2c-e051-11de-8a69-001f29e2923c,,,Anoplolepis,gracilipes,,,anoplolepis gracilipes
297,819039fc-e051-11de-8a69-001f29e2923c,,,Anoplolepis,gracilipes,,,anoplolepis gracilipes
298,81946ab8-e051-11de-8a69-001f29e2923c,,,Anoplolepis,gracilipes,,,anoplolepis gracilipes
299,819b0440-e051-11de-8a69-001f29e2923c,,,Monomorium,floricola,,,monomorium floricola
300,81a16af6-e051-11de-8a69-001f29e2923c,,,Technomyrmex,vitiensis,,,technomyrmex vitiensis
301,81a7e3d6-e051-11de-8a69-001f29e2923c,,,Odontomachus,simillimus,,,odontomachus simillimus
302,81b04bc0-e051-11de-8a69-001f29e2923c,,,Odontomachus,simillimus,,,odontomachus simillimus
303,81b6b3ca-e051-11de-8a69-001f29e2923c,,,Iridomyrmex,anceps,,,iridomyrmex anceps
304,81bd3862-e051-11de-8a69-001f29e2923c,,,Iridomyrmex,anceps,,,iridomyrmex anceps
305,81c31f98-e051-11de-8a69-001f29e2923c,,,Iridomyrmex,anceps,,,iridomyrmex anceps
306,81c75676-e051-11de-8a69-001f29e2923c,,,Solenopsis,geminata,,,solenopsis geminata
307,81cc8510-e051-11de-8a69-001f29e2923c,,,Solenopsis,geminata,,,solenopsis geminata
308,81d0c58a-e051-11de-8a69-001f29e2923c,,,Solenopsis,geminata,,,solenopsis geminata
309,3fc2e210-087c-11df-8a69-001f29e2923c,940.0,940.0,Macarostola,pontificalis,-17.55337,-149.8186,macarostola pontificalis
310,4074c912-087c-11df-8a69-001f29e2923c,840.0,840.0,Glyphodes,multilinealis,-17.55352,-149.81747,glyphodes multilinealis
311,4b2d9cb8-1ce9-11df-8a69-001f29e2923c,,,Hypoponera,opaciceps,,,hypoponera opaciceps
312,4b521412-1ce9-11df-8a69-001f29e2923c,,,Rogeria,stigmatica,,,rogeria stigmatica
313,4b579dce-1ce9-11df-8a69-001f29e2923c,,,Rogeria,stigmatica,,,rogeria stigmatica
314,4b5b1184-1ce9-11df-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
315,4b60fc2a-1ce9-11df-8a69-001f29e2923c,,,Pheidole,fervens,,,pheidole fervens
316,4b7c8af8-1ce9-11df-8a69-001f29e2923c,,,Hypoponera,opaciceps,,,hypoponera opaciceps
317,4b9a3d82-1ce9-11df-8a69-001f29e2923c,,,Pheidole,oceanica,,,pheidole oceanica
318,4bb08344-1ce9-11df-8a69-001f29e2923c,,,Pheidole,oceanica,,,pheidole oceanica
319,4bb31618-1ce9-11df-8a69-001f29e2923c,,,Pheidole,oceanica,,,pheidole oceanica
320,4bb584de-1ce9-11df-8a69-001f29e2923c,,,Pheidole,oceanica,,,pheidole oceanica
321,4bb80646-1ce9-11df-8a69-001f29e2923c,,,Wasmannia,auropunctata,,,wasmannia auropunctata
322,4bbd435e-1ce9-11df-8a69-001f29e2923c,,,Wasmannia,auropunctata,,,wasmannia auropunctata
323,4bbfded4-1ce9-11df-8a69-001f29e2923c,,,Rogeria,stigmatica,,,rogeria stigmatica
324,37cb115a-32c9-11df-9a73-001f29e2923c,,,Gnathothlibus,erotus,,,gnathothlibus erotus
325,08ee0b90-7a76-11df-8a55-001f29e2923c,,,Rogeria,stigmatica,,,rogeria stigmatica
326,08f70d76-7a76-11df-8a55-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
327,08fc1a3c-7a76-11df-8a55-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
328,08ff7f92-7a76-11df-8a55-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
329,0902c292-7a76-11df-8a55-001f29e2923c,,,Pheidole,umbonata,,,pheidole umbonata
330,0905fbf6-7a76-11df-8a55-001f29e2923c,,,Rogeria,stigmatica,,,rogeria stigmatica
331,1f240d80-7a7e-11df-8a55-001f29e2923c,,,Halobates,hawaiiensis,,,halobates hawaiiensis
332,4ab9bd32-8a14-11df-8a55-001f29e2923c,418.0,,Aethaloessa,calidalis,-17.54709,-149.84261,aethaloessa calidalis
333,4abd31a6-8a14-11df-8a55-001f29e2923c,1424.0,,Hadena,fulvifasciata,-17.61032,-149.5323,hadena fulvifasciata
334,4ac7a212-8a14-11df-8a55-001f29e2923c,732.0,,Thalassodes,pilaria,-17.50065,-149.78624,thalassodes pilaria
335,4ad1fed8-8a14-11df-8a55-001f29e2923c,732.0,,Dudua,aprobola,-17.50065,-149.78624,dudua aprobola
336,4adff286-8a14-11df-8a55-001f29e2923c,732.0,,Dudua,aprobola,-17.50065,-149.78624,dudua aprobola
337,4ae6991a-8a14-11df-8a55-001f29e2923c,730.0,,Anomis,involuta,-17.50052,-149.78609,anomis involuta
338,4ae9eaac-8a14-11df-8a55-001f29e2923c,730.0,,Anomis,involuta,-17.50052,-149.78609,anomis involuta
339,4b4e5168-8a14-11df-8a55-001f29e2923c,1.0,,Cnaphalocrocis,trapezalis,-17.55269,-149.88058,cnaphalocrocis trapezalis
340,4b6f70dc-8a14-11df-8a55-001f29e2923c,440.0,,Anatrachyntis,incertulella,-17.54629,-149.84447,anatrachyntis incertulella
341,4b89eed0-8a14-11df-8a55-001f29e2923c,440.0,,Trissodoris,honorariella,-17.54629,-149.84447,trissodoris honorariella
342,4bbb5e7a-8a14-11df-8a55-001f29e2923c,440.0,,Trissodoris,honorariella,-17.54629,-149.84447,trissodoris honorariella
343,4bccb94a-8a14-11df-8a55-001f29e2923c,240.0,,Hypolimnas,bolina,-17.54494,-149.83968,hypolimnas bolina
344,4bd7478e-8a14-11df-8a55-001f29e2923c,240.0,,Cydia,pseudomalesana,-17.54494,-149.83968,cydia pseudomalesana
345,4bde3c4c-8a14-11df-8a55-001f29e2923c,240.0,,Aethaloessa,calidalis,-17.54494,-149.83968,aethaloessa calidalis
346,4be8b5e6-8a14-11df-8a55-001f29e2923c,240.0,,Spoladea,recurvalis,-17.54494,-149.83968,spoladea recurvalis
347,4bf6c21c-8a14-11df-8a55-001f29e2923c,458.0,,Strepsicrates,ejectana,-17.53655,-149.86954,strepsicrates ejectana
348,4c2ade6c-8a14-11df-8a55-001f29e2923c,1.0,,Erechthias,flavistriata,-17.56111,-149.79022,erechthias flavistriata
349,4c2e5c68-8a14-11df-8a55-001f29e2923c,1.0,,Erechthias,flavistriata,-17.56111,-149.79022,erechthias flavistriata
350,4cae3622-8a14-11df-8a55-001f29e2923c,873.0,,Herpetogramma,licarsisalis,-17.50868,-149.83919,herpetogramma licarsisalis
351,4cc4fd3a-8a14-11df-8a55-001f29e2923c,1189.0,,Hydrillodes,sechani,-17.60822,-149.55117,hydrillodes sechani
352,4cdc1a4c-8a14-11df-8a55-001f29e2923c,873.0,,Callopistria,maillardi,-17.50868,-149.83919,callopistria maillardi
353,4cebeb7a-8a14-11df-8a55-001f29e2923c,873.0,,Condica,illecta,-17.50868,-149.83919,condica illecta
354,4cf1147e-8a14-11df-8a55-001f29e2923c,873.0,,Targalla,delatrix,-17.50868,-149.83919,targalla delatrix
355,4cf64e62-8a14-11df-8a55-001f29e2923c,1189.0,,Hydrillodes,sechani,-17.60822,-149.55117,hydrillodes sechani
356,4cfb8102-8a14-11df-8a55-001f29e2923c,873.0,,Anomis,flava,-17.50868,-149.83919,anomis flava
357,4d00ab14-8a14-11df-8a55-001f29e2923c,873.0,,Hydrillodes,crispipalpus,-17.50868,-149.83919,hydrillodes crispipalpus
358,4d0d27fe-8a14-11df-8a55-001f29e2923c,873.0,,Macroglossum,hirundo,-17.50868,-149.83919,macroglossum hirundo
359,4d109a6a-8a14-11df-8a55-001f29e2923c,873.0,,Penicillaria,jocosatrix,-17.50868,-149.83919,penicillaria jocosatrix
360,4d17824e-8a14-11df-8a55-001f29e2923c,873.0,,Anomis,flava,-17.50868,-149.83919,anomis flava
361,4d1e9412-8a14-11df-8a55-001f29e2923c,873.0,,Targalla,delatrix,-17.50868,-149.83919,targalla delatrix
362,4d2222f8-8a14-11df-8a55-001f29e2923c,1189.0,,Simplicia,caeneusalis,-17.60822,-149.55117,simplicia caeneusalis
363,4d457f3c-8a14-11df-8a55-001f29e2923c,873.0,,Bastilla,tahitiensis,-17.50927,-149.83907,bastilla tahitiensis
364,4d54f7aa-8a14-11df-8a55-001f29e2923c,1189.0,,Leucocosmia,nonagrica,-17.60822,-149.55117,leucocosmia nonagrica
365,4d6b4168-8a14-11df-8a55-001f29e2923c,744.0,,Thalassodes,pilaria,-17.52743,-149.87694,thalassodes pilaria
366,4d800422-8a14-11df-8a55-001f29e2923c,160.0,,Hyalobathra,variabilis,-17.55461,-149.84367,hyalobathra variabilis
367,4d83a17c-8a14-11df-8a55-001f29e2923c,160.0,,Hyalobathra,variabilis,-17.55461,-149.84367,hyalobathra variabilis
368,4d88eec0-8a14-11df-8a55-001f29e2923c,160.0,,Hyalobathra,variabilis,-17.55461,-149.84367,hyalobathra variabilis
369,4d96fdda-8a14-11df-8a55-001f29e2923c,40.0,,Eublemma,rivula,-17.49122,-149.8286,eublemma rivula
370,4da4ed00-8a14-11df-8a55-001f29e2923c,458.0,,Strepsicrates,ejectana,-17.53655,-149.86954,strepsicrates ejectana
371,4dc791ac-8a14-11df-8a55-001f29e2923c,5.0,,Achaea,janata,-17.49069,-149.82681,achaea janata
372,4dd90158-8a14-11df-8a55-001f29e2923c,744.0,,Anomis,flava,-17.52743,-149.87694,anomis flava
373,4de38272-8a14-11df-8a55-001f29e2923c,400.0,,Polydesma,umbricola,-17.54747,-149.8419,polydesma umbricola
374,4de8b0c6-8a14-11df-8a55-001f29e2923c,400.0,,Anomis,involuta,-17.54747,-149.8419,anomis involuta
375,4dedead2-8a14-11df-8a55-001f29e2923c,400.0,,Simplicia,caeneusalis,-17.54747,-149.8419,simplicia caeneusalis
376,4dfd6318-8a14-11df-8a55-001f29e2923c,400.0,,Anisodes,samoana,-17.54747,-149.8419,anisodes samoana
377,4e0807be-8a14-11df-8a55-001f29e2923c,400.0,,Rhesala,albizziae,-17.54747,-149.8419,rhesala albizziae
378,4e0b7de0-8a14-11df-8a55-001f29e2923c,400.0,,Rhesala,albizziae,-17.54747,-149.8419,rhesala albizziae
379,4e5116de-8a14-11df-8a55-001f29e2923c,744.0,,Fautaua,diagonalis,-17.52743,-149.87694,fautaua diagonalis
380,4e549142-8a14-11df-8a55-001f29e2923c,744.0,,Fautaua,diagonalis,-17.52743,-149.87694,fautaua diagonalis
381,4eab83bc-8a14-11df-8a55-001f29e2923c,700.0,,Dichelopa,argoschista,-17.5277,-149.80305,dichelopa argoschista
382,4eb9f154-8a14-11df-8a55-001f29e2923c,2.0,,Erechthias,psammaula,-17.48849,-149.9129,erechthias psammaula
383,4ebd6a46-8a14-11df-8a55-001f29e2923c,2.0,,Erechthias,psammaula,-17.48849,-149.9129,erechthias psammaula
384,4ecf402c-8a14-11df-8a55-001f29e2923c,2.0,,Comodica,coarctata,-17.48849,-149.9129,comodica coarctata
385,4f084278-8a14-11df-8a55-001f29e2923c,3.0,,Spodoptera,litura,-17.51439,-149.84831,spodoptera litura
386,4f0b99e6-8a14-11df-8a55-001f29e2923c,3.0,,Herpetogramma,licarsisalis,-17.51439,-149.84831,herpetogramma licarsisalis
387,4f0ee1e6-8a14-11df-8a55-001f29e2923c,3.0,,Hyalobathra,variabilis,-17.51439,-149.84831,hyalobathra variabilis
388,4f2fcc1c-8a14-11df-8a55-001f29e2923c,3.0,,Simplicia,caeneusalis,-17.51332,-149.84927,simplicia caeneusalis
389,4f3670da-8a14-11df-8a55-001f29e2923c,3.0,,Omiodes,diemenalis,-17.51332,-149.84927,omiodes diemenalis
390,4f3d0bde-8a14-11df-8a55-001f29e2923c,445.0,,Melanitis,leda,-17.53711,-149.8676,melanitis leda
391,4f6154e4-8a14-11df-8a55-001f29e2923c,3.0,,Stoeberhinus,testaceus,-17.51332,-149.84927,stoeberhinus testaceus
392,4f753e82-8a14-11df-8a55-001f29e2923c,3.0,,Piletocera,signiferalis,-17.0317,-149.56059,piletocera signiferalis
393,4f78838a-8a14-11df-8a55-001f29e2923c,3.0,,Piletocera,signiferalis,-17.0317,-149.56059,piletocera signiferalis
394,4f825662-8a14-11df-8a55-001f29e2923c,2.0,,Trissodoris,honorariella,-17.0317,-149.56059,trissodoris honorariella
395,4f85aaba-8a14-11df-8a55-001f29e2923c,2.0,,Trissodoris,honorariella,-17.0317,-149.56059,trissodoris honorariella
396,4f9944da-8a14-11df-8a55-001f29e2923c,1.0,,Leucocosmia,nonagrica,-17.50011,-149.89893,leucocosmia nonagrica
397,4f9c97c0-8a14-11df-8a55-001f29e2923c,1.0,,Chrysodeixis,chalcites,-17.50011,-149.89893,chrysodeixis chalcites
398,4f9fdfe8-8a14-11df-8a55-001f29e2923c,1.0,,Spodoptera,litura,-17.50011,-149.89893,spodoptera litura
399,4fa324f0-8a14-11df-8a55-001f29e2923c,1.0,,Condica,illecta,-17.50011,-149.89893,condica illecta
400,4fa668fe-8a14-11df-8a55-001f29e2923c,1.0,,Simplicia,caeneusalis,-17.50011,-149.89893,simplicia caeneusalis
401,4fa9b0e0-8a14-11df-8a55-001f29e2923c,1.0,,Piletocera,signiferalis,-17.50011,-149.89893,piletocera signiferalis
402,4fb6dc16-8a14-11df-8a55-001f29e2923c,1.0,,Rhesala,albizziae,-17.50011,-149.89893,rhesala albizziae
403,4fbd6c7a-8a14-11df-8a55-001f29e2923c,1.0,,Herpetogramma,licarsisalis,-17.50011,-149.89893,herpetogramma licarsisalis
404,4fd72fa2-8a14-11df-8a55-001f29e2923c,650.0,,Aethaloessa,calidalis,-17.55471,-149.81512,aethaloessa calidalis
405,4ffa32ae-8a14-11df-8a55-001f29e2923c,1.0,,Cnaphalocrocis,hemicrossa,-17.50011,-149.89893,cnaphalocrocis hemicrossa
406,4ffdb488-8a14-11df-8a55-001f29e2923c,1.0,,Cnaphalocrocis,trapezalis,-17.50011,-149.89893,cnaphalocrocis trapezalis
407,50014da0-8a14-11df-8a55-001f29e2923c,1.0,,Endotricha,mesenterialis,-17.50011,-149.89893,endotricha mesenterialis
408,50084862-8a14-11df-8a55-001f29e2923c,1.0,,Endotricha,mesenterialis,-17.50011,-149.89893,endotricha mesenterialis
409,500bc4c4-8a14-11df-8a55-001f29e2923c,1.0,,Piletocera,signiferalis,-17.50011,-149.89893,piletocera signiferalis
410,50166ff0-8a14-11df-8a55-001f29e2923c,1.0,,Erechthias,simulans,-17.50011,-149.89893,erechthias simulans
411,50210e2e-8a14-11df-8a55-001f29e2923c,1.0,,Cryptoblabes,plagioleuca,-17.50011,-149.89893,cryptoblabes plagioleuca
412,504ea6e0-8a14-11df-8a55-001f29e2923c,253.0,,Herpetogramma,licarsisalis,-17.49881,-149.89989,herpetogramma licarsisalis
413,50521f5a-8a14-11df-8a55-001f29e2923c,253.0,,Glyphodes,multilinealis,-17.49881,-149.89989,glyphodes multilinealis
414,505bd6bc-8a14-11df-8a55-001f29e2923c,253.0,,Condica,illecta,-17.49881,-149.89989,condica illecta
415,5060fe9e-8a14-11df-8a55-001f29e2923c,253.0,,Targalla,delatrix,-17.49881,-149.89989,targalla delatrix
416,506a52d2-8a14-11df-8a55-001f29e2923c,253.0,,Aedia,sericea,-17.49881,-149.89989,aedia sericea
417,506dc8b8-8a14-11df-8a55-001f29e2923c,253.0,,Cydia,pseudomalesana,-17.49881,-149.89989,cydia pseudomalesana
418,5071427c-8a14-11df-8a55-001f29e2923c,253.0,,Cydia,pseudomalesana,-17.49881,-149.89989,cydia pseudomalesana
419,50783154-8a14-11df-8a55-001f29e2923c,253.0,,Tritopterna,eocnephaea,-17.49881,-149.89989,tritopterna eocnephaea
420,508621c4-8a14-11df-8a55-001f29e2923c,800.0,,Macarostola,pontificalis,-17.52647,-149.80341,macarostola pontificalis
421,50899b56-8a14-11df-8a55-001f29e2923c,800.0,,Macarostola,pontificalis,-17.52647,-149.80341,macarostola pontificalis
422,50a9467c-8a14-11df-8a55-001f29e2923c,5.0,,Hypolimnas,bolina,-17.53337,-149.56889,hypolimnas bolina
423,50d4db70-8a14-11df-8a55-001f29e2923c,380.0,,Macroglossum,hirundo,-17.50307,-149.89915,macroglossum hirundo
424,50df6edc-8a14-11df-8a55-001f29e2923c,80.0,,Omiodes,diemenalis,-17.52984,-149.86246,omiodes diemenalis
425,50e47aa8-8a14-11df-8a55-001f29e2923c,380.0,,Spodoptera,mauritia,-17.50307,-149.89915,spodoptera mauritia
426,50f25e8e-8a14-11df-8a55-001f29e2923c,380.0,,Cryptophlebia,pallifimbriana,-17.50307,-149.89915,cryptophlebia pallifimbriana
427,50f5e752-8a14-11df-8a55-001f29e2923c,380.0,,Anomis,flava,-17.50307,-149.89915,anomis flava
428,515b5efc-8a14-11df-8a55-001f29e2923c,154.0,,Dudua,aprobola,-17.56075,-149.81093,dudua aprobola
429,6470ec38-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Thalassodes,pilaria,-17.54155,-149.82839,thalassodes pilaria
430,647fe68e-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Atherigona,orientalis,-17.54155,-149.82839,atherigona orientalis
431,6490ef06-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornidia,obesa,-17.54155,-149.82839,ornidia obesa
432,649697b2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Cerataphis,lataniae,-17.54155,-149.82839,cerataphis lataniae
433,649d47e2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Conoderus,pallipes,-17.54155,-149.82839,conoderus pallipes
434,64a30a06-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ceresium,unicolor,-17.54155,-149.82839,ceresium unicolor
435,64a92d5a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Calymmaderus,incisus,-17.54155,-149.82839,calymmaderus incisus
436,64aedc00-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ananca,kanack,-17.54155,-149.82839,ananca kanack
437,64b4905a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Calymmaderus,incisus,-17.54155,-149.82839,calymmaderus incisus
