,seq_num[ce],MinElevationMeters[ce],MaxElevationMeters[ce],ScientificName,Genus,SpecificEpithet
253,809fb8c4-e051-11de-8a69-001f29e2923c,,,Tetramorium pacificum,Tetramorium,pacificum
254,80a636ea-e051-11de-8a69-001f29e2923c,,,Tetramorium simillimum,Tetramorium,simillimum
255,80aca6a6-e051-11de-8a69-001f29e2923c,,,Tetramorium simillimum,Tetramorium,simillimum
256,80b315fe-e051-11de-8a69-001f29e2923c,,,Tetramorium simillimum,Tetramorium,simillimum
257,80b84362-e051-11de-8a69-001f29e2923c,,,Pheidole sexspinosa,Pheidole,sexspinosa
258,80c3741c-e051-11de-8a69-001f29e2923c,,,Pheidole sexspinosa,Pheidole,sexspinosa
259,80c9e428-e051-11de-8a69-001f29e2923c,,,Pheidole sexspinosa,Pheidole,sexspinosa
260,80d06168-e051-11de-8a69-001f29e2923c,,,Pheidole megacephala,Pheidole,megacephala
261,80d77b4c-e051-11de-8a69-001f29e2923c,,,Pheidole megacephala,Pheidole,megacephala
262,80dde838-e051-11de-8a69-001f29e2923c,,,Pheidole megacephala,Pheidole,megacephala
263,80e46532-e051-11de-8a69-001f29e2923c,,,Pheidole megacephala,Pheidole,megacephala
264,80eacf44-e051-11de-8a69-001f29e2923c,,,Pheidole megacephala,Pheidole,megacephala
265,80f13fb4-e051-11de-8a69-001f29e2923c,,,Pheidole megacephala,Pheidole,megacephala
266,80f7f71e-e051-11de-8a69-001f29e2923c,,,Tetramorium pacificum,Tetramorium,pacificum
267,80fe65ae-e051-11de-8a69-001f29e2923c,,,Tetramorium pacificum,Tetramorium,pacificum
268,810b447c-e051-11de-8a69-001f29e2923c,,,Tetramorium pacificum,Tetramorium,pacificum
269,8111aa88-e051-11de-8a69-001f29e2923c,,,Tetramorium bicarinatum,Tetramorium,bicarinatum
270,811813b4-e051-11de-8a69-001f29e2923c,,,Tetramorium bicarinatum,Tetramorium,bicarinatum
271,811df37e-e051-11de-8a69-001f29e2923c,,,Tetramorium bicarinatum,Tetramorium,bicarinatum
272,81220180-e051-11de-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
273,8126091a-e051-11de-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
274,812a1168-e051-11de-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
275,812e1948-e051-11de-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
276,81323014-e051-11de-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
277,81363808-e051-11de-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
278,813e4930-e051-11de-8a69-001f29e2923c,,,Solenopsis globularia,Solenopsis,globularia
279,81425322-e051-11de-8a69-001f29e2923c,,,Solenopsis globularia,Solenopsis,globularia
280,81466a8e-e051-11de-8a69-001f29e2923c,,,Solenopsis globularia,Solenopsis,globularia
281,814a7f7a-e051-11de-8a69-001f29e2923c,,,Solenopsis papuana,Solenopsis,papuana
282,814e88cc-e051-11de-8a69-001f29e2923c,,,Solenopsis papuana,Solenopsis,papuana
283,8152921e-e051-11de-8a69-001f29e2923c,,,Solenopsis papuana,Solenopsis,papuana
284,8156a386-e051-11de-8a69-001f29e2923c,,,Monomorium destructor,Monomorium,destructor
285,815ab282-e051-11de-8a69-001f29e2923c,,,Monomorium destructor,Monomorium,destructor
286,815ecc64-e051-11de-8a69-001f29e2923c,,,Monomorium destructor,Monomorium,destructor
287,efee1dd6-13f6-11e0-90ac-001f29e2923c,,,Platythyrea parallela,Platythyrea,parallela
288,816ac974-e051-11de-8a69-001f29e2923c,,,Monomorium floricola,Monomorium,floricola
289,816ecfec-e051-11de-8a69-001f29e2923c,,,Anoplolepis gracilipes,Anoplolepis,gracilipes
290,8172e64a-e051-11de-8a69-001f29e2923c,,,Brachymyrmex obscurior,Brachymyrmex,obscurior
291,817724b2-e051-11de-8a69-001f29e2923c,,,Brachymyrmex obscurior,Brachymyrmex,obscurior
292,817b3d54-e051-11de-8a69-001f29e2923c,,,Brachymyrmex obscurior,Brachymyrmex,obscurior
293,817f47f0-e051-11de-8a69-001f29e2923c,,,Plagiolepis alluaudi,Plagiolepis,alluaudi
294,81835480-e051-11de-8a69-001f29e2923c,,,Plagiolepis alluaudi,Plagiolepis,alluaudi
295,81876f34-e051-11de-8a69-001f29e2923c,,,Plagiolepis alluaudi,Plagiolepis,alluaudi
296,818baf2c-e051-11de-8a69-001f29e2923c,,,Anoplolepis gracilipes,Anoplolepis,gracilipes
297,819039fc-e051-11de-8a69-001f29e2923c,,,Anoplolepis gracilipes,Anoplolepis,gracilipes
298,81946ab8-e051-11de-8a69-001f29e2923c,,,Anoplolepis gracilipes,Anoplolepis,gracilipes
299,819b0440-e051-11de-8a69-001f29e2923c,,,Monomorium floricola,Monomorium,floricola
300,81a16af6-e051-11de-8a69-001f29e2923c,,,Technomyrmex vitiensis,Technomyrmex,vitiensis
301,81a7e3d6-e051-11de-8a69-001f29e2923c,,,Odontomachus simillimus,Odontomachus,simillimus
302,81b04bc0-e051-11de-8a69-001f29e2923c,,,Odontomachus simillimus,Odontomachus,simillimus
303,81b6b3ca-e051-11de-8a69-001f29e2923c,,,Iridomyrmex anceps,Iridomyrmex,anceps
304,81bd3862-e051-11de-8a69-001f29e2923c,,,Iridomyrmex anceps,Iridomyrmex,anceps
305,81c31f98-e051-11de-8a69-001f29e2923c,,,Iridomyrmex anceps,Iridomyrmex,anceps
306,81c75676-e051-11de-8a69-001f29e2923c,,,Solenopsis geminata,Solenopsis,geminata
307,81cc8510-e051-11de-8a69-001f29e2923c,,,Solenopsis geminata,Solenopsis,geminata
308,81d0c58a-e051-11de-8a69-001f29e2923c,,,Solenopsis geminata,Solenopsis,geminata
309,3fc2e210-087c-11df-8a69-001f29e2923c,940.0,940.0,Macarostola pontificalis,Macarostola,pontificalis
310,4074c912-087c-11df-8a69-001f29e2923c,840.0,840.0,Glyphodes multilinealis,Glyphodes,multilinealis
311,4b2d9cb8-1ce9-11df-8a69-001f29e2923c,,,Hypoponera opaciceps,Hypoponera,opaciceps
312,4b521412-1ce9-11df-8a69-001f29e2923c,,,Rogeria stigmatica,Rogeria,stigmatica
313,4b579dce-1ce9-11df-8a69-001f29e2923c,,,Rogeria stigmatica,Rogeria,stigmatica
314,4b5b1184-1ce9-11df-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
315,4b60fc2a-1ce9-11df-8a69-001f29e2923c,,,Pheidole fervens,Pheidole,fervens
316,4b7c8af8-1ce9-11df-8a69-001f29e2923c,,,Hypoponera opaciceps,Hypoponera,opaciceps
317,4b9a3d82-1ce9-11df-8a69-001f29e2923c,,,Pheidole oceanica,Pheidole,oceanica
318,4bb08344-1ce9-11df-8a69-001f29e2923c,,,Pheidole oceanica,Pheidole,oceanica
319,4bb31618-1ce9-11df-8a69-001f29e2923c,,,Pheidole oceanica,Pheidole,oceanica
320,4bb584de-1ce9-11df-8a69-001f29e2923c,,,Pheidole oceanica,Pheidole,oceanica
321,4bb80646-1ce9-11df-8a69-001f29e2923c,,,Wasmannia auropunctata,Wasmannia,auropunctata
322,4bbd435e-1ce9-11df-8a69-001f29e2923c,,,Wasmannia auropunctata,Wasmannia,auropunctata
323,4bbfded4-1ce9-11df-8a69-001f29e2923c,,,Rogeria stigmatica,Rogeria,stigmatica
324,37cb115a-32c9-11df-9a73-001f29e2923c,,,Gnathothlibus erotus,Gnathothlibus,erotus
325,08ee0b90-7a76-11df-8a55-001f29e2923c,,,Rogeria stigmatica,Rogeria,stigmatica
326,08f70d76-7a76-11df-8a55-001f29e2923c,,,Pheidole umbonata,Pheidole,umbonata
327,08fc1a3c-7a76-11df-8a55-001f29e2923c,,,Pheidole umbonata,Pheidole,umbonata
328,08ff7f92-7a76-11df-8a55-001f29e2923c,,,Pheidole umbonata,Pheidole,umbonata
329,0902c292-7a76-11df-8a55-001f29e2923c,,,Pheidole umbonata,Pheidole,umbonata
330,0905fbf6-7a76-11df-8a55-001f29e2923c,,,Rogeria stigmatica,Rogeria,stigmatica
331,1f240d80-7a7e-11df-8a55-001f29e2923c,,,Halobates hawaiiensis,Halobates,hawaiiensis
332,4ab9bd32-8a14-11df-8a55-001f29e2923c,418.0,,Aethaloessa calidalis,Aethaloessa,calidalis
333,4abd31a6-8a14-11df-8a55-001f29e2923c,1424.0,,Hadena fulvifasciata,Hadena,fulvifasciata
334,4ac7a212-8a14-11df-8a55-001f29e2923c,732.0,,Thalassodes pilaria,Thalassodes,pilaria
335,4ad1fed8-8a14-11df-8a55-001f29e2923c,732.0,,Dudua aprobola,Dudua,aprobola
336,4adff286-8a14-11df-8a55-001f29e2923c,732.0,,Dudua aprobola,Dudua,aprobola
337,4ae6991a-8a14-11df-8a55-001f29e2923c,730.0,,Anomis involuta,Anomis,involuta
338,4ae9eaac-8a14-11df-8a55-001f29e2923c,730.0,,Anomis involuta,Anomis,involuta
339,4b4e5168-8a14-11df-8a55-001f29e2923c,1.0,,Cnaphalocrocis trapezalis,Cnaphalocrocis,trapezalis
340,4b6f70dc-8a14-11df-8a55-001f29e2923c,440.0,,Anatrachyntis incertulella,Anatrachyntis,incertulella
341,4b89eed0-8a14-11df-8a55-001f29e2923c,440.0,,Trissodoris honorariella,Trissodoris,honorariella
342,4bbb5e7a-8a14-11df-8a55-001f29e2923c,440.0,,Trissodoris honorariella,Trissodoris,honorariella
343,4bccb94a-8a14-11df-8a55-001f29e2923c,240.0,,Hypolimnas bolina,Hypolimnas,bolina
344,4bd7478e-8a14-11df-8a55-001f29e2923c,240.0,,Cydia pseudomalesana,Cydia,pseudomalesana
345,4bde3c4c-8a14-11df-8a55-001f29e2923c,240.0,,Aethaloessa calidalis,Aethaloessa,calidalis
346,4be8b5e6-8a14-11df-8a55-001f29e2923c,240.0,,Spoladea recurvalis,Spoladea,recurvalis
347,4bf6c21c-8a14-11df-8a55-001f29e2923c,458.0,,Strepsicrates ejectana,Strepsicrates,ejectana
348,4c2ade6c-8a14-11df-8a55-001f29e2923c,1.0,,Erechthias flavistriata,Erechthias,flavistriata
349,4c2e5c68-8a14-11df-8a55-001f29e2923c,1.0,,Erechthias flavistriata,Erechthias,flavistriata
350,4cae3622-8a14-11df-8a55-001f29e2923c,873.0,,Herpetogramma licarsisalis,Herpetogramma,licarsisalis
351,4cc4fd3a-8a14-11df-8a55-001f29e2923c,1189.0,,Hydrillodes sechani,Hydrillodes,sechani
352,4cdc1a4c-8a14-11df-8a55-001f29e2923c,873.0,,Callopistria maillardi,Callopistria,maillardi
353,4cebeb7a-8a14-11df-8a55-001f29e2923c,873.0,,Condica illecta,Condica,illecta
354,4cf1147e-8a14-11df-8a55-001f29e2923c,873.0,,Targalla delatrix,Targalla,delatrix
355,4cf64e62-8a14-11df-8a55-001f29e2923c,1189.0,,Hydrillodes sechani,Hydrillodes,sechani
356,4cfb8102-8a14-11df-8a55-001f29e2923c,873.0,,Anomis flava,Anomis,flava
357,4d00ab14-8a14-11df-8a55-001f29e2923c,873.0,,Hydrillodes crispipalpus,Hydrillodes,crispipalpus
358,4d0d27fe-8a14-11df-8a55-001f29e2923c,873.0,,Macroglossum hirundo,Macroglossum,hirundo
359,4d109a6a-8a14-11df-8a55-001f29e2923c,873.0,,Penicillaria jocosatrix,Penicillaria,jocosatrix
360,4d17824e-8a14-11df-8a55-001f29e2923c,873.0,,Anomis flava,Anomis,flava
361,4d1e9412-8a14-11df-8a55-001f29e2923c,873.0,,Targalla delatrix,Targalla,delatrix
362,4d2222f8-8a14-11df-8a55-001f29e2923c,1189.0,,Simplicia caeneusalis,Simplicia,caeneusalis
363,4d457f3c-8a14-11df-8a55-001f29e2923c,873.0,,Bastilla tahitiensis,Bastilla,tahitiensis
364,4d54f7aa-8a14-11df-8a55-001f29e2923c,1189.0,,Leucocosmia nonagrica,Leucocosmia,nonagrica
365,4d6b4168-8a14-11df-8a55-001f29e2923c,744.0,,Thalassodes pilaria,Thalassodes,pilaria
366,4d800422-8a14-11df-8a55-001f29e2923c,160.0,,Hyalobathra variabilis,Hyalobathra,variabilis
367,4d83a17c-8a14-11df-8a55-001f29e2923c,160.0,,Hyalobathra variabilis,Hyalobathra,variabilis
368,4d88eec0-8a14-11df-8a55-001f29e2923c,160.0,,Hyalobathra variabilis,Hyalobathra,variabilis
369,4d96fdda-8a14-11df-8a55-001f29e2923c,40.0,,Eublemma rivula,Eublemma,rivula
370,4da4ed00-8a14-11df-8a55-001f29e2923c,458.0,,Strepsicrates ejectana,Strepsicrates,ejectana
371,4dc791ac-8a14-11df-8a55-001f29e2923c,5.0,,Achaea janata,Achaea,janata
372,4dd90158-8a14-11df-8a55-001f29e2923c,744.0,,Anomis flava,Anomis,flava
373,4de38272-8a14-11df-8a55-001f29e2923c,400.0,,Polydesma umbricola,Polydesma,umbricola
374,4de8b0c6-8a14-11df-8a55-001f29e2923c,400.0,,Anomis involuta,Anomis,involuta
375,4dedead2-8a14-11df-8a55-001f29e2923c,400.0,,Simplicia caeneusalis,Simplicia,caeneusalis
376,4dfd6318-8a14-11df-8a55-001f29e2923c,400.0,,Anisodes samoana,Anisodes,samoana
377,4e0807be-8a14-11df-8a55-001f29e2923c,400.0,,Rhesala albizziae,Rhesala,albizziae
378,4e0b7de0-8a14-11df-8a55-001f29e2923c,400.0,,Rhesala albizziae,Rhesala,albizziae
379,4e5116de-8a14-11df-8a55-001f29e2923c,744.0,,Fautaua diagonalis,Fautaua,diagonalis
380,4e549142-8a14-11df-8a55-001f29e2923c,744.0,,Fautaua diagonalis,Fautaua,diagonalis
381,4eab83bc-8a14-11df-8a55-001f29e2923c,700.0,,Dichelopa argoschista,Dichelopa,argoschista
382,4eb9f154-8a14-11df-8a55-001f29e2923c,2.0,,Erechthias psammaula,Erechthias,psammaula
383,4ebd6a46-8a14-11df-8a55-001f29e2923c,2.0,,Erechthias psammaula,Erechthias,psammaula
384,4ecf402c-8a14-11df-8a55-001f29e2923c,2.0,,Comodica coarctata,Comodica,coarctata
385,4f084278-8a14-11df-8a55-001f29e2923c,3.0,,Spodoptera litura,Spodoptera,litura
386,4f0b99e6-8a14-11df-8a55-001f29e2923c,3.0,,Herpetogramma licarsisalis,Herpetogramma,licarsisalis
387,4f0ee1e6-8a14-11df-8a55-001f29e2923c,3.0,,Hyalobathra variabilis,Hyalobathra,variabilis
388,4f2fcc1c-8a14-11df-8a55-001f29e2923c,3.0,,Simplicia caeneusalis,Simplicia,caeneusalis
389,4f3670da-8a14-11df-8a55-001f29e2923c,3.0,,Omiodes diemenalis,Omiodes,diemenalis
390,4f3d0bde-8a14-11df-8a55-001f29e2923c,445.0,,Melanitis leda,Melanitis,leda
391,4f6154e4-8a14-11df-8a55-001f29e2923c,3.0,,Stoeberhinus testaceus,Stoeberhinus,testaceus
392,4f753e82-8a14-11df-8a55-001f29e2923c,3.0,,Piletocera signiferalis,Piletocera,signiferalis
393,4f78838a-8a14-11df-8a55-001f29e2923c,3.0,,Piletocera signiferalis,Piletocera,signiferalis
394,4f825662-8a14-11df-8a55-001f29e2923c,2.0,,Trissodoris honorariella,Trissodoris,honorariella
395,4f85aaba-8a14-11df-8a55-001f29e2923c,2.0,,Trissodoris honorariella,Trissodoris,honorariella
396,4f9944da-8a14-11df-8a55-001f29e2923c,1.0,,Leucocosmia nonagrica,Leucocosmia,nonagrica
397,4f9c97c0-8a14-11df-8a55-001f29e2923c,1.0,,Chrysodeixis chalcites,Chrysodeixis,chalcites
398,4f9fdfe8-8a14-11df-8a55-001f29e2923c,1.0,,Spodoptera litura,Spodoptera,litura
399,4fa324f0-8a14-11df-8a55-001f29e2923c,1.0,,Condica illecta,Condica,illecta
400,4fa668fe-8a14-11df-8a55-001f29e2923c,1.0,,Simplicia caeneusalis,Simplicia,caeneusalis
401,4fa9b0e0-8a14-11df-8a55-001f29e2923c,1.0,,Piletocera signiferalis,Piletocera,signiferalis
402,4fb6dc16-8a14-11df-8a55-001f29e2923c,1.0,,Rhesala albizziae,Rhesala,albizziae
403,4fbd6c7a-8a14-11df-8a55-001f29e2923c,1.0,,Herpetogramma licarsisalis,Herpetogramma,licarsisalis
404,4fd72fa2-8a14-11df-8a55-001f29e2923c,650.0,,Aethaloessa calidalis,Aethaloessa,calidalis
405,4ffa32ae-8a14-11df-8a55-001f29e2923c,1.0,,Cnaphalocrocis hemicrossa,Cnaphalocrocis,hemicrossa
406,4ffdb488-8a14-11df-8a55-001f29e2923c,1.0,,Cnaphalocrocis trapezalis,Cnaphalocrocis,trapezalis
407,50014da0-8a14-11df-8a55-001f29e2923c,1.0,,Endotricha mesenterialis,Endotricha,mesenterialis
408,50084862-8a14-11df-8a55-001f29e2923c,1.0,,Endotricha mesenterialis,Endotricha,mesenterialis
409,500bc4c4-8a14-11df-8a55-001f29e2923c,1.0,,Piletocera signiferalis,Piletocera,signiferalis
410,50166ff0-8a14-11df-8a55-001f29e2923c,1.0,,Erechthias simulans,Erechthias,simulans
411,50210e2e-8a14-11df-8a55-001f29e2923c,1.0,,Cryptoblabes plagioleuca,Cryptoblabes,plagioleuca
412,504ea6e0-8a14-11df-8a55-001f29e2923c,253.0,,Herpetogramma licarsisalis,Herpetogramma,licarsisalis
413,50521f5a-8a14-11df-8a55-001f29e2923c,253.0,,Glyphodes multilinealis,Glyphodes,multilinealis
414,505bd6bc-8a14-11df-8a55-001f29e2923c,253.0,,Condica illecta,Condica,illecta
415,5060fe9e-8a14-11df-8a55-001f29e2923c,253.0,,Targalla delatrix,Targalla,delatrix
416,506a52d2-8a14-11df-8a55-001f29e2923c,253.0,,Aedia sericea,Aedia,sericea
417,506dc8b8-8a14-11df-8a55-001f29e2923c,253.0,,Cydia pseudomalesana,Cydia,pseudomalesana
418,5071427c-8a14-11df-8a55-001f29e2923c,253.0,,Cydia pseudomalesana,Cydia,pseudomalesana
419,50783154-8a14-11df-8a55-001f29e2923c,253.0,,Tritopterna eocnephaea,Tritopterna,eocnephaea
420,508621c4-8a14-11df-8a55-001f29e2923c,800.0,,Macarostola pontificalis,Macarostola,pontificalis
421,50899b56-8a14-11df-8a55-001f29e2923c,800.0,,Macarostola pontificalis,Macarostola,pontificalis
422,50a9467c-8a14-11df-8a55-001f29e2923c,5.0,,Hypolimnas bolina,Hypolimnas,bolina
423,50d4db70-8a14-11df-8a55-001f29e2923c,380.0,,Macroglossum hirundo,Macroglossum,hirundo
424,50df6edc-8a14-11df-8a55-001f29e2923c,80.0,,Omiodes diemenalis,Omiodes,diemenalis
425,50e47aa8-8a14-11df-8a55-001f29e2923c,380.0,,Spodoptera mauritia,Spodoptera,mauritia
426,50f25e8e-8a14-11df-8a55-001f29e2923c,380.0,,Cryptophlebia pallifimbriana,Cryptophlebia,pallifimbriana
427,50f5e752-8a14-11df-8a55-001f29e2923c,380.0,,Anomis flava,Anomis,flava
428,515b5efc-8a14-11df-8a55-001f29e2923c,154.0,,Dudua aprobola,Dudua,aprobola
429,6470ec38-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Thalassodes pilaria,Thalassodes,pilaria
430,647fe68e-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Atherigona orientalis,Atherigona,orientalis
431,6490ef06-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornidia obesa,Ornidia,obesa
432,649697b2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Cerataphis lataniae,Cerataphis,lataniae
433,649d47e2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Conoderus pallipes,Conoderus,pallipes
434,64a30a06-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ceresium unicolor,Ceresium,unicolor
435,64a92d5a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Calymmaderus incisus,Calymmaderus,incisus
436,64aedc00-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ananca kanack,Ananca,kanack
437,64b4905a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Calymmaderus incisus,Calymmaderus,incisus
438,64ba65de-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Conocephalus oceanicus,Conocephalus,oceanicus
439,64c02294-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Miocalles vagus,Miocalles,vagus
440,64d15fa0-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornidia obesa,Ornidia,obesa
441,64d704f0-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Atherigona orientalis,Atherigona,orientalis
442,64dcab3a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Pison irridipennis,Pison,irridipennis
443,64e143b6-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Anatrachyntis lunulifera,Anatrachyntis,lunulifera
444,64e67a20-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Piletocera signiferalis,Piletocera,signiferalis
445,7762ac94-4f1d-11e0-a8be-001f29e2923c,260.0,260.0,Nylanderia vaga,Nylanderia,vaga
446,c0f0db2e-4f1d-11e0-a8be-001f29e2923c,260.0,260.0,Tetramorium pacificum,Tetramorium,pacificum
447,cff798f4-4664-11e0-a8be-001f29e2923c,260.0,260.0,Balta notulata,Balta,notulata
448,65010e3a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Neocrompus pallax,Neocrompus,pallax
449,be34aada-4664-11e0-a8be-001f29e2923c,260.0,260.0,Balta notulata,Balta,notulata
450,6508a8f2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornebius novarae,Ornebius,novarae
451,6513f932-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Aedes albopicuts,Aedes,albopicuts
452,651b85c6-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Thalassodes pilaria,Thalassodes,pilaria
453,652325e2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Cerataphis lataniae,Cerataphis,lataniae
454,6526f1fe-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Imma semiclara,Imma,semiclara
455,652ac2c0-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Cadra cautella,Cadra,cautella
456,652e895a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Conoderus pallipes,Conoderus,pallipes
457,653609dc-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Cerataphis lataniae,Cerataphis,lataniae
458,6539eaf2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ceresium unicolor,Ceresium,unicolor
459,6541790c-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Calymmaderus incisus,Calymmaderus,incisus
460,6545357e-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Conocephalus oceanicus,Conocephalus,oceanicus
461,65505c9c-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Pison irridipennis,Pison,irridipennis
462,655b7bfe-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornebius novarae,Ornebius,novarae
463,65772cbe-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Salina celebensis,Salina,celebensis
464,657afb3c-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Miocalles vagus,Miocalles,vagus
465,657ec28a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Echmepteryx lunulata,Echmepteryx,lunulata
466,65829680-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Echmepteryx lunulata,Echmepteryx,lunulata
467,65867c6e-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
468,658a4358-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tetramorium pacificum,Tetramorium,pacificum
469,6591d1e0-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ananca kanack,Ananca,kanack
470,8876989c-4f1d-11e0-a8be-001f29e2923c,260.0,260.0,Nylanderia vaga,Nylanderia,vaga
471,65996d42-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Piletocera signiferalis,Piletocera,signiferalis
472,659d2f40-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Aedes albopicuts,Aedes,albopicuts
473,65a88d90-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tetramorium pacificum,Tetramorium,pacificum
474,65b3ee6a-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Nepticulomima lusiae,Nepticulomima,lusiae
475,65b7b612-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Echmepteryx gumpi,Echmepteryx,gumpi
476,65bb81b6-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
477,65bf4cb0-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
478,65c3259c-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Imma semiclara,Imma,semiclara
479,65c6ee52-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tetramorium pacificum,Tetramorium,pacificum
480,65cab870-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Echmepteryx gumpi,Echmepteryx,gumpi
481,65ce8388-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Aedes albopicuts,Aedes,albopicuts
482,65d24f04-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Aedes albopicuts,Aedes,albopicuts
483,d2cc4a86-4f1d-11e0-a8be-001f29e2923c,260.0,260.0,Tetramorium pacificum,Tetramorium,pacificum
484,65da2da0-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Balta notulata,Balta,notulata
485,65e1ca06-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Neocrompus pallax,Neocrompus,pallax
486,65e593de-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Balta notulata,Balta,notulata
487,65e95dd4-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornebius novarae,Ornebius,novarae
488,65ed55c4-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Cadra cautella,Cadra,cautella
489,65f887b4-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Ornebius novarae,Ornebius,novarae
490,66040f08-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tapinoma melanocephalum,Tapinoma,melanocephalum
491,6609ccc2-3bb1-11e0-90ac-001f29e2923c,260.0,260.0,Tetramorium pacificum,Tetramorium,pacificum
492,40f665ae-401f-11e0-90ac-001f29e2923c,,50.0,Evania appendigaster,Evania,appendigaster
493,4147b1e8-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
494,41757268-401f-11e0-90ac-001f29e2923c,,50.0,Pachodynerus nasidens,Pachodynerus,nasidens
495,423d2ba0-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
496,423fdb98-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
497,42456f54-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
498,424dc0fa-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
499,4251dde8-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
500,425610f2-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
501,425a3092-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
502,425e515e-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
503,42627702-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
504,4266aa98-401f-11e0-90ac-001f29e2923c,100.0,200.0,Homalodisca vitripennis,Homalodisca,vitripennis
